10		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Në		O
tregjet		O
kryesore		O
në		O
Tiranë		B-VEND_0
ku		O
dhe		O
produktet		O
janë		O
më		O
cilësore		O
ka		O
pak		O
blerës		O
.		O
Çmimet		O
janë		O
ato		O
që		O
i		O
frenojnë		O
.		O
Dhjetori		O
çdo		O
vit		O
ka		O
një		O
tendencë		O
për		O
rritur		O
vlerën		O
e		O
produkteve		O
ushqimore		O
.		O
Kjo		O
zonjë		O
merr		O
vetëm		O
gjysmë		O
kilogram		O
ullinj		O
,		O
dhe		O
asgjë		O
më		O
shumë		O
.		O
Tregjet		O
brenda		O
lagjeve		O
të		O
Tiranës		B-VEND_0
kanë		O
një		O
tolerancë		O
të		O
lehtë		O
në		O
çmime		O
,		O
por		O
edhe		O
këtu		O
për		O
pensionistët		O
produktet		O
janë		O
të		O
shtrenjta		O
.		O
Të		O
dhënat		O
e		O
fundit		O
të		O
INSTAT		B-ORG
për		O
muajin		O
Nëntor		O
tregojnë		O
se		O
inflacioni		O
arriti		O
në		O
3.9		O
%		O
,		O
ku		O
rezulton		O
se		O
u		O
shtrenjtuan		O
ushqimet		O
,		O
bulmeti		O
dhe		O
qiratë		O
,		O
me		O
afro		O
2.5		O
%		O
.		O
Gazetare		O
:		O
Teuta		B-PER
Shamku		I-PER
