07		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Pamundësia		O
fizike		O
nuk		O
ka		O
qenë		O
aspak		O
pengesë		O
për		O
ëndrrat		O
e		O
Stela		B-PER
Brakajt		I-PER
.		O
Këtë		O
24		O
-		O
vjeçare		O
nga		O
Vlora		B-VEND_0
,		O
me		O
forcë		O
dhe		O
kurajo		O
të		O
madhe		O
,		O
karrigia		O
për		O
invalidë		O
nuk		O
e		O
ka		O
"		O
kryqëzuar		O
"		O
aspak		O
.		O
Stela		B-PER
ka		O
mbaruar		O
studimet		O
e		O
larta		O
për		O
shkenca		O
kompjuterike		O
,		O
ndërsa		O
muzika		O
buron		O
nga		O
shpirti		O
i		O
saj		O
.		O
Mamaja		O
e		O
saj		O
Violeta		B-PER
,		O
shoqëron		O
ngado		O
Stelën		B-PER
.		O
Ajo		O
flet		O
për		O
sakrifcat		O
dhe		O
dëshirat		O
e		O
një		O
nëne		O
që		O
do		O
më		O
të		O
mirën		O
për		O
fëmijën		O
e		O
saj		O
,		O
ta		O
shohë		O
të		O
lumtur		O
dhe		O
të		O
fortë		O
.		O
Nënë		O
dhe		O
bijë		O
ishin		O
të		O
ftuara		O
në		O
Lushnje		B-VEND_0
në		O
aktivitetin		O
e		O
organizuar		O
në		O
ditën		O
Ndërkombëtare		O
të		O
personave		O
me		O
aftësi		O
të		O
kufizuara		O
.		O
