07		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Ky		O
vit		O
mund		O
të		O
cilësohet		O
si		O
më		O
i		O
vështiri		O
në		O
vreshtari		O
.		O
Breshëri		O
dhe		O
shiu		O
kanë		O
bërë		O
që		O
të		O
ketë		O
fare		O
pak		O
prodhim		O
të		O
rrushit		O
.		O
Familja		O
e		O
Musa		B-PER
Hilës		I-PER
nga		O
fshati		O
Mgullë		O
i		O
Kukësit		B-VEND_0
nuk		O
do		O
të		O
mund		O
të		O
prodhojë		O
më		O
verë		O
,		O
raki		O
,		O
lëng		O
rrushi		O
ose		O
siç		O
e		O
quajnë		O
vendasit		O
musht		O
si		O
një		O
vit		O
më		O
parë		O
.		O
Mundi		O
i		O
gjithë		O
viteve		O
në		O
vreshtari		O
po		O
i		O
shkon		O
dëm		O
,		O
duke		O
ndikuar		O
edhe		O
në		O
ekonominë		O
e		O
tij		O
familjare		O
.		O
Ndërsa		O
sipërmarrësi		O
Brati		B-PER
nga		O
fshati		O
Bicaj		O
i		O
Kukësit		B-VEND_0
vreshtarinë		O
e		O
ka		O
kthyer		O
në		O
një		O
biznes		O
fitimprurës		O
prej		O
10		O
vitesh		O
.		O
Por		O
nga		O
prodhimi		O
i		O
këtij		O
viti		O
është		O
shumë		O
i		O
zhgënjyer		O
.		O
"		O
Vitin		O
që		O
shkoi		O
kam		O
marr		O
1500		O
kg		O
rrush		O
këtë		O
vit		O
nuk		O
kam		O
marr		O
as		O
50		O
kg		O
.		O
Kemi		O
pas		O
shumë		O
dëmtime		O
.		O
Për		O
mushtin		O
kemi		O
gjetur		O
treg		O
për		O
shitje		O
në		O
Durrës		B-VEND_0
dhe		O
kemi		O
pas		O
fitime		O
të		O
mira		O
"		O
thotë		O
sipërmarrësi		O
Brati		B-PER
.		O
"		O
Sivjet		O
ka		O
qenë		O
një		O
vit		O
pak		O
i		O
vështirë		O
sepse		O
ka		O
qenë		O
një		O
vit		O
i		O
ngarkuar		O
me		O
reshje		O
.		O
Rrushi		O
reagon		O
negativisht		O
nga		O
lagështira		O
"		O
thotë		O
agronomi		O
Sherif		B-PER
Visha		I-PER
.		O
Mungesa		O
e		O
prodhimit		O
vendas		O
të		O
rrushit		O
po		O
vërehet		O
edhe		O
në		O
tregun		O
agro		O
ushqimor		O
të		O
Kukësit		B-VEND_0
.		O
Ndikimi		O
i		O
parë		O
është		O
çmimi		O
i		O
lartë		O
që		O
varion		O
nga		O
150-200		O
lekë		O
kilogrami		O
.		O
Shitësit		O
e		O
konfirmojnë		O
se		O
janë		O
të		O
detyruar		O
të		O
importojnë		O
rrush		O
nga		O
vendet		O
e		O
tjera		O
të		O
Shqipërisë		B-VEND_1
,		O
Italia		B-VEND_1
,		O
Maqedonia		B-VEND_1
dhe		O
Greqia		B-VEND_1
.		O
Gazetar		O
G		B-PER
.		O
Hilaj		I-PER
