17		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Kushtet		O
aspak		O
të		O
favorshme		O
të		O
motit		O
,		O
kanë		O
ndikuar		O
ndjeshëm		O
,		O
në		O
bujqësi		O
duke		O
ulur		O
rendimentin		O
e		O
prodhimit		O
të		O
ullirit		O
.		O
Mungesa		O
të		O
tilla		O
po		O
ndjehen		O
edhe		O
në		O
zona		O
të		O
njohura		O
për		O
kultivimin		O
,		O
siç		O
është		O
Papëri		O
në		O
Elbasan		B-VEND_0
,		O
ku		O
fermerët		O
e		O
zonës		O
thonë		O
se		O
këtë		O
vit		O
ka		O
40		O
%		O
për		O
qind		O
më		O
pak		O
prodhim		O
.		O
