07		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
"		O
Vaksinimi		O
ndaj		O
gripit		O
sezonal		O
këtë		O
sezon		O
ka		O
ecur		O
shumë		O
mirë		O
.		O
Në		O
datën		O
16		B-DATE_0
tetor		I-DATE_0
u		O
shpërndanë		O
260		O
mijë		O
doza		O
dhe		O
vetëm		O
në		O
tre		O
javë		O
,		O
është		O
përthithur		O
40		O
%		O
e		O
sasisë		O
së		O
përgjithshme		O
.		O
Janë		O
kryesisht		O
moshat		O
e		O
treta		O
,		O
të		O
sëmurët		O
konrikë		O
,		O
ata		O
me		O
imunitet		O
të		O
kompromentuar		O
si		O
dhe		O
stafet		O
e		O
sistemit		O
shëndetësor		O
të		O
cilët		O
e		O
kanë		O
marrë		O
të		O
parët		O
këtë		O
vaksinë		O
"		O
,		O
tha		O
Rovena		B-PER
Daja		I-PER
,		O
Përgjegjëse		O
e		O
Programit		O
Kombëtar		O
të		O
vaksinimit		O
.		O
"		O
Ndryshe		O
nga		O
vitet		O
e		O
shkuara		O
,		O
këtë		O
vit		O
kemi		O
një		O
numër		O
shumë		O
të		O
lartë		O
të		O
vaksinimit		O
të		O
grave		O
shtatzëna		O
.		O
Janë		O
rreth		O
200		O
gra		O
që		O
e		O
kanë		O
aplikuar		O
këtë		O
vaksinë		O
dhe		O
kjo		O
nisur		O
nga		O
benefitet		O
që		O
kjo		O
vaksinë		O
ka		O
dhënë		O
te		O
kjo		O
kategori		O
më		O
herët		O
"		O
,		O
u		O
shpreh		O
Daja		B-PER
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
