10		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
"		O
Përgjatë		O
shërbimit		O
24		O
orë		O
numërohen		O
diku		O
te		O
300–400		O
vizita		O
,		O
përfshirë		O
vizitat		O
që		O
i		O
lëmë		O
për		O
rikontroll		O
.		O
Sidomos		O
bebet		O
e		O
vogla		O
me		O
virusin		O
Sinsicial		O
janë		O
më		O
të		O
predispozuara		O
që		O
të		O
bëjnë		O
edhe		O
ndërlikime		O
të		O
patologjisë		O
bazë		O
,		O
"		O
thotë		O
mjekja		O
e		O
urgjencës		O
,		O
Lori		B-PER
Gjoni		I-PER
.		O
"		O
Gjejmë		O
prezente		O
viroza		O
të		O
cilat		O
veprojnë		O
njëherazi		O
në		O
disa		O
organe		O
dhe		O
janë		O
tv		O
predispozuara		O
që		O
të		O
krijojnë		O
kushte		O
të		O
caktuara		O
të		O
terrenit		O
në		O
organizëm		O
për		O
të		O
ftuar		O
viroza		O
të		O
tjera		O
dhe		O
për		O
të		O
përforcuar		O
veprimin		O
e		O
tyre		O
viral		O
,		O
"		O
thotë		O
Dr		O
.		O
Gjoni		B-PER
.		O
"		O
Hera-herës		O
Kemi		O
edhe		O
rezaurime		O
të		O
kapaciteteve		O
,		O
sepse		O
piku		O
viral		O
referon		O
i		O
tillë		O
nga		O
problematika		O
,		O
por		O
që		O
arrihet		O
të		O
përballohet		O
,		O
"		O
thotë		O
mjekja		O
Gjoni		B-PER
.		O
"		O
Nëse		O
dy		O
katet		O
e		O
shëndetësi-bërjes		O
,		O
zyra		O
e		O
mjekut		O
të		O
familjes		O
dhe		O
e		O
mjekut		O
specialist		O
në		O
poliklinikë		O
gjykojnë		O
se		O
në		O
baza		O
të		O
forta		O
të		O
argumentit		O
profesional		O
,		O
delegimin		O
e		O
rastit		O
në		O
QSUT		O
,		O
atëherë		O
ky		O
duhet		O
të		O
përbëjë		O
një		O
kusht		O
të		O
panegociueshëm		O
dhe		O
të		O
domosdoshëm		O
të		O
ardhjes		O
së		O
rastit		O
,		O
"		O
shton		O
znj		O
.		O
Gjoni		B-PER
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
