02		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Kjo		O
është		O
një		O
nga		O
gjetjet		O
e		O
një		O
studimi		O
të		O
kohëve		O
të		O
fundit		O
të		O
realizuar		O
nga		O
kërkuesit		O
e		O
Universitetit		O
të		O
Sidneit		B-VEND_0
në		O
Australi		B-VEND_1
.		O
Autori		O
kryesor		O
,		O
Emmanuel		B-PER
Stamatakis		I-PER
,		O
tha		O
se		O
do		O
të		O
duhen		O
kërkime		O
të		O
mëtejshme		O
për		O
të		O
përforcuar		O
gjetjet		O
,		O
por		O
deri		O
tani		O
studimi		O
ofron		O
një		O
rekomandim		O
premtues		O
pa		O
kosto		O
për		O
uljen		O
e		O
rrezikut		O
të		O
kancerit		O
.		O
Gazetare		O
Albana		B-PER
Agolli		I-PER
