03		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Epidemiologu		O
Artan		B-PER
Simaku		I-PER
thotë		O
se		O
ne		O
vend		O
ka		O
bashkëqarkullim		O
të		O
gripit		O
dhe		O
covid		O
por		O
me		O
viruset		O
gribale		O
të		O
tipit		O
A		O
dhe		O
B		O
mbizotërojnë		O
infektimet		O
.		O
"		O
Mbizotërojnë		O
qarkullimi		O
i		O
virusit		O
dhe		O
gripit		O
me		O
prirje		O
në		O
rritje		O
.		O
Mbizotërojnë		O
viruset		O
e		O
tipit		O
A		O
por		O
,		O
edhe		O
ato		O
B		O
të		O
gripit		O
"		O
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
