22		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Rifillimi		O
i		O
shkollave		O
dhe		O
kopshteve		O
me		O
kapacitet		O
të		O
plotë		O
ka		O
sjellë		O
një		O
situatë		O
virale		O
të		O
ngarkuar		O
në		O
qendrat		O
shëndetësore		O
të		O
kryeqytetit		O
.		O
Përveç		O
virozave		O
shumë		O
fëmijë		O
po		O
rezultojnë		O
pozitiv		O
me		O
COVID		O
.		O
Pediatrja		O
Sonila		B-PER
Brati		I-PER
sqaron		O
se		O
COVID		O
tek		O
fëmijët		O
nuk		O
është		O
agresiv		O
,		O
por		O
lodhja		O
dhe		O
dhimbja		O
e		O
kokës		O
mbetet		O
edhe		O
disa		O
ditë		O
pas		O
temperaturës		O
së		O
lartë		O
.		O
"		O
Është		O
me		O
temperaturë		O
të		O
lartë		O
që		O
shkon		O
nga		O
39-40		O
dhe		O
që		O
mund		O
të		O
jetë		O
2-3		O
ditë		O
.		O
Koha		O
e		O
simptomave		O
është		O
3-5		O
ditë		O
jo		O
më		O
tepër		O
.		O
Përgjithësisht		O
kanë		O
dhimbje		O
koke		O
dhe		O
kjo		O
është		O
ajo		O
që		O
predominon		O
tek		O
fëmijët		O
,		O
lodhje		O
.		O
Mund		O
të		O
mos		O
ketë		O
shenja		O
të		O
tjera		O
fare		O
,		O
mund		O
të		O
ketë		O
vetëm		O
temperaturë		O
por		O
që		O
më		O
pas		O
infektohet		O
e		O
gjithë		O
familja		O
"		O
,		O
thotë		O
pediatrja		O
Sonila		B-PER
Brati		I-PER
.		O
"		O
Temperatura		O
nëse		O
është		O
e		O
lartë		O
24		O
orët		O
e		O
para		O
,		O
ditën		O
e		O
dytë		O
prindi		O
duhet		O
të		O
drejtohet		O
te		O
mjeku		O
për		O
një		O
rapid		O
test		O
"		O
,		O
thotë		O
pediatrja		O
Sonila		B-PER
Brati		I-PER
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
