06		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Për		O
të		O
katërtin		O
vit		O
radhazi		O
në		O
Farkë		O
,		O
u		O
zhvillua		O
"		O
Festa		O
e		O
Verës		O
"		O
,		O
një		O
festë		O
lokale		O
që		O
promovon		O
traditën		O
e		O
pasur		O
të		O
prodhimit		O
së		O
verës		O
,		O
shijimit		O
të		O
saj		O
dhe		O
nxitjen		O
e		O
turizmit		O
në		O
qytetin		O
e		O
Tiranës		B-VEND_0
.		O
Kryetari		O
i		O
Bashkisë		O
së		O
Tiranës		B-VEND_0
,		O
Erion		B-PER
Veliaj		I-PER
,		O
i		O
cili		O
iu		O
bashkua		O
Festës		O
,		O
tha		O
se		O
asgjë		O
më		O
mirë		O
se		O
promovimi		O
i		O
produkteve		O
vendase		O
nuk		O
e		O
rrit		O
ekonominë		O
lokale		O
.		O
"		O
Është		O
shumë		O
e		O
vështirë		O
të		O
flasësh		O
mirë		O
për		O
dikë		O
që		O
punon		O
.		O
Por		O
,		O
këta		O
njerëz		O
që		O
punojnë		O
këtu		O
janë		O
tanët		O
,		O
ky		O
rrush		O
është		O
i		O
yni		O
,		O
vera		O
që		O
pihet		O
është		O
e		O
jona		O
,		O
shqiptare		O
.		O
Taksat		O
që		O
paguhen		O
,		O
ndihmojnë		O
ekonominë		O
tonë		O
.		O
Nëse		O
arrijmë		O
të		O
kuptojmë		O
se		O
përtej		O
partive		O
,		O
ne		O
jemi		O
pjesë		O
e		O
një		O
ekosistemi		O
,		O
ku		O
duke		O
folur		O
mirë		O
për		O
veten		O
nxisim		O
shitjet		O
e		O
këtyre		O
produkteve		O
,		O
atëherë		O
vërtet		O
kemi		O
kuptuar		O
formulën		O
e		O
suksesit		O
,		O
"		O
tha		O
z		O
.		O
Veliaj		B-PER
.		O
Gazetare		O
:		O
Teuta		B-PER
Shamku		I-PER
