23		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Shumica		O
e		O
popullsisë		O
në		O
vendin		O
tonë		O
është		O
konsumatorë		O
i		O
rregullt		O
e		O
duhanit		O
.		O
Ky		O
fenomen		O
sikundër		O
në		O
shumë		O
rrethe		O
të		O
vendit		O
edhe		O
në		O
Shkodër		B-VEND_0
është		O
në		O
nivele		O
shqetësuese		O
.		O
Ajo		O
që		O
specialistët		O
konstatojnë		O
si		O
alarmante		O
,		O
është		O
fakti		O
se		O
numri		O
i		O
konsumatorëve		O
të		O
duhanit		O
po		O
rritet		O
tek		O
adoleshentët		O
.		O
Sipas		O
specialistit		O
të		O
shëndetit		O
publik		O
Zamir		B-PER
Llazani		I-PER
,		O
femrat		O
kanë		O
tendencë		O
rritje		O
të		O
duhan		O
pirjes		O
,		O
në		O
krahasim		O
me		O
meshkujt		O
.		O
Në		O
vendin		O
tonë		O
,		O
duhan		O
pirja		O
tek		O
të		O
rinjtë		O
vijon		O
të		O
jetë		O
në		O
nivele		O
shqetësuese		O
.		O
E		O
teksa		O
në		O
raportin		O
e		O
fundit		O
të		O
Organizatës		B-ORG
Botërore		I-ORG
të		I-ORG
Shëndetësisë		I-ORG
,		O
duhan		O
pirja		O
në		O
nivel		O
global		O
ka		O
pësuar		O
ulje		O
tek		O
grupmosha		O
13–15		O
vjeç		O
,		O
e		O
kundërta		O
ndodh		O
tek		O
ne		O
.		O
