06		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Dhoma		O
Amerikane		O
e		O
Tregtisë		O
pak		O
ditë		O
më		O
parë		O
parashtroi		O
qëndrimet		O
e		O
saj		O
në		O
raport		O
me		O
projektligjin		O
"		O
Për		O
Taksën		O
mbi		O
pasurinë		O
e		O
paluajtshme		O
"		O
,		O
një		O
projektligj		O
i		O
rëndësishme		O
cili		O
sjell		O
një		O
reformim		O
rrënjësor		O
të		O
sistemit		O
të		O
taksimit		O
të		O
pasurive		O
të		O
paluajtshme		O
në		O
Shqipëri		B-VEND_1
.		O
Gazetar		O
Omer		B-PER
Saraçi		I-PER
