23		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Drejtuese		O
e		O
Projektit		O
"		O
Rezerva		O
Ndërkufitare		O
e		O
Biosferës		O
së		O
Prespës		O
"		O
,		O
Constanze		B-PER
Schaaff		I-PER
u		O
shpreh		O
se		O
Godina		O
do		O
të		O
shndërrohet		O
në		O
një		O
qendër		O
one		O
stop		O
shop		O
,		O
ku		O
do		O
të		O
ofrohen		O
një		O
sërë		O
shërbimesh		O
.		O
"		O
Me		O
mbështetjen		O
e		O
projektit		O
të		O
Prespës		O
,		O
të		O
financuar		O
nga		O
Banka		O
për		O
Rindërtim		O
dhe		O
Zhvillim		O
KFV		O
,		O
po		O
investohet		O
për		O
rikonstruksionin		O
e		O
qendrës		O
shëndetësore		O
.		O
Godina		O
do		O
të		O
shndërrohet		O
në		O
një		O
qendër		O
one		O
stop		O
shop		O
,		O
ku		O
do		O
të		O
ofrohen		O
një		O
sërë		O
shërbimesh		O
.		O
Godina		O
po		O
rinovohet		O
me		O
të		O
gjitha		O
masat		O
për		O
efiçencën		O
e		O
energjisë		O
,		O
masat		O
e		O
izolimit		O
të		O
dyerve		O
e		O
dritareve		O
në		O
mënyrë		O
që		O
të		O
plotësohen		O
të		O
gjitha		O
kushtet		O
e		O
kriteret		O
e		O
vendosura		O
.		O
Projekti		O
vjen		O
me		O
mbështetjen		O
e		O
Qeverisë		O
Shqiptare		O
,		O
pasi		O
partnerët		O
tanë		O
kryesorë		O
janë		O
Ministria		B-ORG
e		I-ORG
Turizmit		I-ORG
dhe		I-ORG
Mjedisit		I-ORG
dhe		O
Administrata		B-ORG
Rajonale		I-ORG
e		I-ORG
Zonave		I-ORG
të		I-ORG
Mbrojtura		I-ORG
dhe		O
ky		O
investim		O
po		O
kryhet		O
në		O
Prespë		O
,		O
si		O
pjesë		O
e		O
Parkut		O
Kombëtar		O
të		O
Prespës		O
.		O
Qëllimi		O
kryesor		O
është		O
që		O
banorët		O
të		O
përfitojnë		O
nga		O
fakti		O
që		O
jetojnë		O
brenda		O
një		O
zone		O
të		O
mbrojtur		O
"		O
,		O
tha		O
ajo		O
.		O
