14		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
65		O
nxënës		O
të		O
shkollave		O
të		O
mesme		O
kanë		O
marrë		O
bursa		O
nga		O
bashkia		O
e		O
Korçës		B-VEND_0
si		O
një		O
vlerësim		O
dhe		O
mirënjohje		O
për		O
rezultatet		O
e		O
shkëlqyera		O
në		O
mësime		O
.		O
Teodor		B-PER
Mosko		I-PER
është		O
njëri		O
nga		O
ekselentët		O
korçarë		O
i		O
cili		O
mëson		O
në		O
gjimnazin		O
Raqi		B-PER
Qirinxhi		I-PER
,		O
këtë		O
vit		O
në		O
klasën		O
e		O
12-të.		O
Ai		O
shprehet		O
se		O
të		O
kesh		O
rezultate		O
maksimale		O
në		O
mësime		O
nuk		O
është		O
vetëm		O
një		O
ndjesi		O
e		O
bukur		O
por		O
edhe		O
një		O
ndihmë		O
mjaft		O
e		O
madhe		O
për		O
jetën		O
në		O
vijim		O
.		O
Ky		O
është		O
viti		O
i		O
14-të		O
që		O
bashkia		O
e		O
Korçës		B-VEND_0
jep		O
bursa		O
për		O
nxënësit		O
e		O
shkëlqyer		O
në		O
mësime		O
.		O
Janë		O
në		O
total		O
1000		O
nxënës		O
të		O
vlerësuar		O
gjatë		O
viteve		O
.		O
