04		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Një		O
strategjie		O
e		O
re		O
do		O
të		O
zbatohet		O
nga		O
Ministria		B-ORG
e		I-ORG
Arsimit		I-ORG
dhe		I-ORG
Sporteve		I-ORG
për		O
të		O
mbështetur		O
studentët		O
e		O
ekselencës		O
nëpërmjet		O
rritjes		O
se		O
financimit		O
përmes		O
grandeve		O
.		O
Sipas		O
Ministres		O
Ogerta		B-PER
Manastirli		I-PER
"		O
Duhet		O
të		O
jetë		O
një		O
strategji		O
e		O
cila		O
të		O
ketë		O
fazat		O
e		O
saj		O
të		O
implementimit		O
duke		O
filluar		O
nga		O
2024		O
si		O
faza		O
ku		O
ju		O
do		O
të		O
testoni		O
në		O
kapacitet		O
të		O
plotë		O
të		O
gjithë		O
aspektet		O
që		O
i		O
përkasin		O
financimit		O
mbi		O
bazën		O
e		O
grantit		O
të		O
mësimdhënies		O
dhe		O
më		O
tej		O
do		O
të		O
keni		O
mundësi		O
që		O
të		O
aplikoni		O
dhe		O
programin		O
e		O
kredive		O
studentore		O
ndaj		O
duhet		O
që		O
të		O
jeni		O
jo		O
vetëm		O
efektiv		O
por		O
edhe		O
shumë		O
të		O
qartë		O
në		O
kohët		O
e		O
zbatimit		O
të		O
programeve		O
të		O
rëndësishme		O
të		O
cilat		O
më		O
pas		O
lehtësojnë		O
studentët		O
në		O
funksion		O
të		O
kredive		O
që		O
mbulohen		O
nga		O
shteti		O
në		O
raport		O
me		O
kreditë		O
e		O
buta		O
që		O
jepen		O
për		O
studime		O
"		O
.		O
Ministrja		O
Ogerta		B-PER
Manastirliu		I-PER
theksoi		O
se		O
fokusi		O
do		O
të		O
jetë		O
angazhimi		O
i		O
studentëve		O
në		O
kërkimin		O
shkencor		O
si		O
dhe		O
ne		O
mbështetjen		O
e		O
vazhdueshme		O
për		O
ngritjen		O
e		O
kapaciteteve		O
akademike		O
në		O
drejtim		O
të		O
shkencës		O
së		O
aplikuar		O
.		O
"		O
Duam		O
të		O
kemi		O
një		O
skemë		O
të		O
mirfilltë		O
të		O
mbështetjes		O
së		O
programeve		O
prioritare		O
duke		O
patur		O
kritere		O
dhe		O
duke		O
ndërtuar		O
strategji		O
e		O
cila		O
të		O
na		O
japi		O
një		O
panoramë		O
të		O
qartë		O
të		O
nevojës		O
që		O
kemi		O
për		O
programet		O
prioritare		O
,		O
mbështetje		O
nëpërmjet		O
bursave		O
të		O
cilat		O
ne		O
i		O
japim		O
për		O
studnetët		O
ekselentë		O
dhe		O
për		O
studentët		O
të		O
cilët		O
zgjedhin		O
programet		O
prioritare		O
"		O
tha		O
zonja		O
Manastirliu		B-PER
.		O
Gazetare		O
Keti		B-PER
Toroveci		I-PER
