18		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
"		O
Kanë		O
qenë		O
objektivat		O
e		O
qarta		O
se		O
kur		O
të		O
martoheshin		O
të		O
kenë		O
të		O
sigurta		O
shtëpinë		O
,		O
financa		O
apo		O
dhe		O
një		O
karrierë		O
,		O
pra		O
sigurinë		O
apo		O
komoditetin		O
për		O
të		O
jetuar		O
"		O
,		O
shprehet		O
sociologia		O
Maria		B-PER
Dojçe		I-PER
.		O
Referuar		O
të		O
dhënave		O
nga		O
gjendja		O
civile		O
,		O
gjatë		O
një		O
viti		O
në		O
Korçë		B-VEND_0
lidhin		O
martesë		O
rreth		O
300		O
çifte		O
,		O
ndërsa		O
për		O
vitin		O
që		O
lamë		O
pas		O
u		O
realizuan		O
256		O
celebrime		O
,		O
një		O
numër		O
i		O
cili		O
ka		O
ardhur		O
në		O
ulje		O
nga		O
viti		O
në		O
vit		O
.		O
