18		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Një		O
nga		O
sfidat		O
me		O
të		O
cilat		O
përballen		O
fermerët		O
e		O
Qarkut		O
Korçë		B-VEND_0
është		O
ajo		O
e		O
përzgjedhjes		O
së		O
farave		O
për		O
kultivimin		O
e		O
bimëve		O
të		O
ndryshme		O
.		O
Të		O
kushtëzuar		O
nga		O
kostot		O
financiare		O
,		O
ata		O
detyrohen		O
që		O
të		O
prodhojnë		O
vetë		O
farë		O
dhe		O
të		O
përdorin		O
edhe		O
ato		O
të		O
gjeneracioneve		O
më		O
të		O
larta		O
duke		O
sjellë		O
kjo		O
efekte		O
negative		O
,		O
pasi		O
ulet		O
produktiviteti		O
.		O
Për		O
të		O
shmangur		O
këtë		O
efekt		O
,		O
specialistët		O
e		O
bujqësisë		O
këshillojnë		O
përdorimin		O
e		O
farës		O
deri		O
në		O
riprodhimin		O
e		O
dytë		O
.		O
Pedagogu		O
i		O
fakultetit		O
të		O
Bujqësisë		O
në		O
Universitetin		O
"		O
Fan		O
S.Noli		O
"		O
në		O
Korçë		B-VEND_0
,		O
Adrian		B-PER
Maho		I-PER
shpjegon		O
se		O
përdorimi		O
i		O
farave		O
pas		O
riprodhimit		O
të		O
dytë		O
,		O
sjell		O
ulje		O
më		O
të		O
mëdha		O
prodhimi		O
në		O
kultura		O
si		O
misri		O
.		O
"		O
Ka		O
fermerë		O
që		O
përdorin		O
gjeneracionin		O
e		O
10-të		O
të		O
grurit		O
dhe		O
kjo		O
reflekton		O
një		O
ulje		O
të		O
produktivitetit		O
.		O
Veçanërisht		O
te		O
kulturat		O
që		O
janë		O
me		O
pjalmim		O
të		O
kryqëzuar		O
si		O
misri		O
,		O
rënia		O
e		O
produktivitet		O
është		O
shumë		O
e		O
lartë		O
nëse		O
nuk		O
përdoren		O
hibride		O
që		O
prodhojnë		O
çdo		O
vit		O
.		O
Nuk		O
ndryshon		O
asgjë		O
në		O
përbërjen		O
e		O
produkteve		O
,		O
thjesht		O
kjo		O
ka		O
ndikim		O
në		O
sasinë		O
e		O
prodhimit		O
.		O
Duhet		O
të		O
realizohen		O
reformat		O
e		O
duhura		O
në		O
mënyrë		O
që		O
fermerët		O
të		O
stimulohen		O
për		O
blerë		O
këto		O
lloj		O
farash		O
dhe		O
që		O
prodhimi		O
të		O
jetë		O
më		O
i		O
lartë		O
"		O
,		O
u		O
shpreh		O
Maho		B-PER
.		O
Maho		B-PER
shpjegon		O
më		O
tej		O
se		O
shkalla		O
e		O
rënies		O
së		O
prodhimit		O
varion		O
nga		O
një		O
bimë		O
tek		O
tjetra		O
.		O
Për		O
grurin		O
e		O
fasulen		O
është		O
më		O
e		O
ulët		O
duke		O
qenë		O
se		O
janë		O
bimë		O
vetëpllenuese		O
dhe		O
rënia		O
shkon		O
deri		O
në		O
4-5		O
%		O
në		O
vit		O
,		O
ndërsa		O
rënia		O
më		O
e		O
madhe		O
shënohet		O
tek		O
misri		O
me		O
rreth		O
30		O
%		O
të		O
shkallës		O
së		O
produktivitetit		O
në		O
vit		O
,		O
pasi		O
është		O
një		O
bimë		O
me		O
pjalmim		O
të		O
kryqëzuar		O
.		O
