04		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Pas		O
një		O
periudhe		O
relativisht		O
të		O
shkurtër		O
me		O
pothuajse		O
zero		O
raste		O
të		O
COVID-19		O
,		O
janë		O
rikthyer		O
sërish		O
infektimet		O
.		O
Mjekët		O
thonë		O
se		O
në		O
qendrat		O
shëndetësore		O
të		O
Tiranës		B-VEND_0
janë		O
paraqitur		O
shumë		O
pacientë		O
me		O
sëmundshmëri		O
akute		O
si		O
pasojë		O
e		O
infektimit		O
nga		O
virusi		O
pandemik		O
.		O
Në		O
Qendrën		O
Shëndetësore		O
Nr		O
.		O
3		O
,		O
ku		O
drejton		O
mjekja		O
Bruna		B-PER
Shiroka		I-PER
,		O
situata		O
është		O
rënduar		O
dhe		O
pozitiviteti		O
i		O
testit		O
nuk		O
është		O
më		O
i		O
vlefshëm		O
.		O
"		O
Vetëm		O
sot		O
në		O
zonën		O
që		O
unë		O
mbuloj		O
si		O
mjeke		O
janë		O
paraqitur		O
katër		O
raste		O
me		O
COVID-19		O
,		O
por		O
mendoj		O
se		O
ky		O
numër		O
është		O
më		O
i		O
lartë		O
se		O
kaq		O
,		O
sepse		O
edhe		O
ata		O
që		O
kanë		O
dalë		O
pozitivë		O
janë		O
ashtu		O
për		O
vonesën		O
e		O
tyre		O
ose		O
prej		O
keqllogaritjes		O
së		O
kohës		O
kur		O
e		O
marrin		O
tamponin		O
,		O
"		O
sqaron		O
doktoreshë		O
Shiroka		B-PER
.		O
Instituti		B-ORG
i		I-ORG
Shëndetit		I-ORG
Publik		I-ORG
ende		O
nuk		O
ka		O
një		O
përgjigje		O
për		O
variantin		O
COVID		O
që		O
po		O
qarkullon		O
në		O
vend		O
.		O
Gazetare		O
:		O
Sonila		B-PER
Koka		I-PER
