11		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Turizmi		O
dimëror		O
së		O
fundmi		O
është		O
kthyer		O
në		O
një		O
atraksion		O
për		O
shqiptarët		O
dhe		O
të		O
huajt		O
.		O
Pika		O
turistike		O
e		O
Razmës		O
mbetet		O
më		O
nga		O
më		O
të		O
frekuentuara		O
në		O
qarkun		O
Shkodër		B-VEND_0
.		O
Përgjegjësi		O
i		O
turizmit		O
në		O
bashkinë		O
e		O
Malësisë		O
së		O
Madhe		O
Eristian		B-PER
Smajlaj		I-PER
bënë		O
të		O
ditur		O
se		O
po		O
i		O
kushtohet		O
një		O
vëmendje		O
e		O
shtuar		O
pikave		O
turistike		O
siç		O
është		O
Razma		O
ku		O
së		O
fundmi		O
janë		O
bërë		O
disa		O
investime		O
.		O
"		O
Janë		O
bërë		O
investime		O
konkretisht		O
është		O
bërë		O
një		O
pjesë		O
ballkoni		O
panoramik		O
për		O
të		O
krijuar		O
një		O
lloj		O
atraksioni		O
dhe		O
një		O
hapësirë		O
shlodhëse		O
.		O
Vazhdimisht		O
borëpastrueset		O
janë		O
të		O
stacionuara		O
për		O
të		O
asistuar		O
në		O
raste		O
problematike		O
"		O
,		O
tha		O
përgjegjësi		O
i		O
turizmit		O
në		O
bashkinë		O
e		O
Malësisë		O
së		O
Madhe		O
Eristian		B-PER
Smajlaj		I-PER
.		O
