24		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Po		O
të		O
udhëtosh		O
pak		O
kilometra		O
në		O
jug		O
të		O
Sarandës		B-VEND_0
do		O
të		O
gjesh		O
Ksamilin		O
,		O
një		O
nga		O
surprizat		O
më		O
të		O
mrekullueshme		O
që		O
ofron		O
turizmi		O
shqiptar		O
.		O
Falë		O
detit		O
të		O
kristaltë		O
e		O
ishujve		O
me		O
plazhe		O
mahnitëse		O
që		O
arrihen		O
lehtësisht		O
nga		O
bregu		O
,		O
si		O
dhe		O
afërsisë		O
me		O
Butrintin		B-VEND_0
.		O
"		O
Sot		O
në		O
mëngjes		O
erdha		O
në		O
Ksamil		O
.		O
Plazhi		O
është		O
i		O
shkëlqyer		O
.		O
Nuk		O
e		O
kisha		O
dëgjuar		O
ndonjëherë		O
.		O
Deti		O
i		O
kaltër		O
.		O
Jeta		O
dhe		O
njerëzit		O
janë		O
arsyeja		O
që		O
më		O
bëjnë		O
ta		O
dua		O
Shqipërinë		B-VEND_1
.		O
Kam		O
dëgjuar		O
që		O
keni		O
distoteka		O
dhe		O
dua		O
te		O
shkoj		O
të		O
argëtohem		O
,		O
"		O
thotë		O
një		O
turist		O
nga		O
Pulja		O
e		O
Italisë		B-VEND_1
.		O
"		O
Është		O
hera		O
ime		O
e		O
parë		O
në		O
Ksamil		O
.		O
Deti		O
është		O
shumë		O
i		O
bukur		O
,		O
i		O
pastër		O
.		O
Është		O
fantastik		O
.		O
Kuzhina		O
po		O
ashtu		O
,		O
është		O
e		O
shijshme		O
,		O
çdo		O
gjë		O
është		O
e		O
freskët		O
.		O
Diferenca		O
midis		O
plazheve		O
të		O
Italisë		B-VEND_1
dhe		O
Shqipërisë		B-VEND_1
është		O
te		O
pastërtia		O
dhe		O
bukuria		O
që		O
ka		O
bregdeti		O
juaj		O
,		O
"		O
shprehet		O
një		O
tjetër		O
turiste		O
italiane		O
.		O
Gazetare		O
:		O
Megi		B-PER
Mëhilli		I-PER
