14		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Në		O
Shqipëri		B-VEND_1
gjuha		O
e		O
urrejtjes		O
po		O
përdoret		O
gjithnjë		O
e		O
më		O
shumë		O
në		O
rrjetet		O
sociale		O
.		O
Në		O
diskutimet		O
apo		O
komentet		O
që		O
shoqërojnë		O
lajme		O
të		O
ndryshme		O
në		O
platformat		O
sociale		O
të		O
komunikimit		O
,		O
gjuha		O
e		O
urrejtjes		O
është		O
ashpërsuar		O
shumë		O
duke		O
nxitur		O
dhunën		O
dhe		O
vrasjet		O
.		O
Sipas		O
Komisionerit		O
për		O
Mbrojtjen		O
nga		O
Diskriminimi		O
,		O
Robert		B-PER
Gajda		I-PER
,		O
gjuha		O
e		O
urrejtjes		O
nuk		O
ndodh		O
vetëm		O
on		O
line		O
por		O
edhe		O
në		O
mediat		O
tradicionale		O
,		O
ankesa		O
për		O
të		O
cilat		O
vijnë		O
vazhdimisht		O
në		O
këtë		O
institucion		O
.		O
"		O
E		O
shohim		O
të		O
përdorshme		O
në		O
shumë		O
ambjente		O
publike		O
,		O
qoftë		O
media		O
online		O
apo		O
ajo		O
tradicionale		O
,		O
qoftë		O
përfaqësues		O
të		O
medias		O
,		O
shtetit		O
,		O
politikës		O
,		O
parlamentit		O
,		O
qoftë		O
nga		O
personazhe		O
të		O
ndryshëm		O
përfshi		O
edhe		O
artistë		O
kështu		O
që		O
e		O
shohim		O
që		O
është		O
një		O
fenomen		O
i		O
përhapur		O
dhe		O
normalisht		O
merremi		O
dhe		O
trajtojmë		O
ankesa		O
konkrete		O
duke		O
i		O
hetuar		O
ato		O
dhe		O
duke		O
dalë		O
me		O
vendime		O
"		O
,		O
shprehet		O
Gajda		B-PER
.		O
Gazetare		O
:		O
Jonela		B-PER
Sagajeva		I-PER
